csv_scheddate,sc_code,VisitCount
1/16/17,CB05H,4
1/16/17,PHY-HF2F,3
1/16/17,BE72HA,3
1/16/17,PTA11,3
1/16/17,IPSN48H,3
1/16/17,AGRN70HAM,2
1/16/17,RN18,1
1/16/17,AGRN70HPM,1
1/16/17,PT01H,1
1/16/17,MS72H,1
1/16/17,IPSN96H,1
1/16/17,RN18H,1
1/16/17,VOL75HM,1
1/16/17,PTA11H,1
1/16/17,PT01,1
1/16/17,VOL75HT,1
1/16/17,PT11H,1
1/17/17,CNA11H,957
1/17/17,RN11H,714
1/17/17,SW11H,245
1/17/17,CH11H,157
1/17/17,MU11H,99
1/17/17,IPCNA11HAM,89
1/17/17,EMERG-PREP,81
1/17/17,IPCNA11HPM,77
1/17/17,SNIH,68
1/17/17,RN70H,64
1/17/17,RN02H,60
1/17/17,IPSN09HAM,51
1/17/17,IPSN09HPM,47
1/17/17,VOL75HC,45
1/17/17,SNOCH,42
1/17/17,IPRN11HPM,42
1/17/17,IPRN11HAM,41
1/17/17,RN00H,41
1/17/17,CH01H,37
1/17/17,CNA11HN,36
1/17/17,NP-HF2F,35
1/17/17,AGLPN70HPM,31
1/17/17,SW01H,30
1/17/17,HLIH,29
1/17/17,RN09H,28
1/17/17,MU01H,27
1/17/17,IPSW11H,27
1/17/17,AGLPN70HAM,26
1/17/17,LPN09H,21
1/17/17,RN08H,21
1/17/17,SN70HPM,20
1/17/17,IPSW01H,18
1/17/17,IPCH01H,16
1/17/17,SW11HP,12
1/17/17,LPN70HAM,12
1/17/17,SN96H,11
1/17/17,IPCH11H,11
1/17/17,IPEMERPREP,11
1/17/17,IPRN08H,10
1/17/17,BE72H,10
1/17/17,LPN70HPM,9
1/17/17,SN70HAM,8
1/17/17,CH11HP,8
1/17/17,RN11,8
1/17/17,SNPLHN,8
1/17/17,IPSN88H,7
1/17/17,VOL75HR,6
1/17/17,PHY-HF2F,6
1/17/17,IPSN96H,5
1/17/17,VOL75HP,5
1/17/17,SN48H,4
1/17/17,RN88H,4
1/17/17,PT11H,3
1/17/17,LPN88H,3
1/17/17,CB05H,3
1/17/17,PTA11H,2
1/17/17,BE72HA,2
1/17/17,RN00,2
1/17/17,RN66H,2
1/17/17,RD01H,1
1/17/17,PTA11,1
1/17/17,RN44,1
1/17/17,MUOCH,1
1/17/17,RN18H,1
1/17/17,PT33,1
1/17/17,SN09H,1
1/17/17,VOL75HM,1
1/17/17,PT01H,1
1/17/17,AGRN70HAM,1
1/17/17,IPSN48H,1
1/17/17,VOL75VA,1
1/17/17,AGRN70HPM,1
1/18/17,CNA11H,975
1/18/17,RN11H,711
1/18/17,SW11H,277
1/18/17,CH11H,149
1/18/17,EMERG-PREP,101
1/18/17,MU11H,86
1/18/17,IPCNA11HAM,85
1/18/17,IPCNA11HPM,82
1/18/17,RN70H,72
1/18/17,RN02H,68
1/18/17,SNIH,64
1/18/17,RN09H,58
1/18/17,VOL75HC,56
1/18/17,IPRN11HAM,49
1/18/17,IPSN09HAM,49
1/18/17,SNOCH,47
1/18/17,IPRN11HPM,44
1/18/17,IPSN09HPM,43
1/18/17,NP-HF2F,42
1/18/17,LPN09H,41
1/18/17,RN00H,38
1/18/17,CH01H,34
1/18/17,SW01H,33
1/18/17,HLIH,32
1/18/17,RN08H,28
1/18/17,CNA11HN,27
1/18/17,LPN70HAM,21
1/18/17,AGLPN70HPM,20
1/18/17,AGLPN70HAM,20
1/18/17,IPCH01H,19
1/18/17,IPSW11H,19
1/18/17,MU01H,18
1/18/17,SN48H,18
1/18/17,IPCH11H,15
1/18/17,LPN70HPM,15
1/18/17,SN70HPM,15
1/18/17,IPSW01H,14
1/18/17,VOL75HR,12
1/18/17,IPRN08H,12
1/18/17,IPSN88H,11
1/18/17,PHY-HF2F,11
1/18/17,SN96H,10
1/18/17,SN70HAM,9
1/18/17,CH11HP,9
1/18/17,BE72H,8
1/18/17,SW11HP,7
1/18/17,LPN88H,5
1/18/17,IPEMERPREP,5
1/18/17,VOL75HP,4
1/18/17,IPSN48H,4
1/18/17,RN88H,4
1/18/17,SNPLHN,4
1/18/17,IPSN96H,3
1/18/17,RN18H,3
1/18/17,SN09H,3
1/18/17,VOL75HE,3
1/18/17,CB05H,3
1/18/17,RN11,2
1/18/17,PTA11,2
1/18/17,SW88H,1
1/18/17,BE72HA,1
1/18/17,RN00,1
1/18/17,AGRN70HPM,1
1/18/17,CHIH,1
1/18/17,SW18H,1
1/18/17,CNA70HPM,1
1/18/17,PT01,1
1/18/17,PT01H,1
1/19/17,CNA11H,982
1/19/17,RN11H,647
1/19/17,SW11H,226
1/19/17,CH11H,144
1/19/17,MU11H,112
1/19/17,RN09H,95
1/19/17,EMERG-PREP,92
1/19/17,IPCNA11HAM,89
1/19/17,RN70H,73
1/19/17,IPCNA11HPM,67
1/19/17,SNIH,65
1/19/17,RN02H,60
1/19/17,IPSN09HAM,57
1/19/17,SNOCH,50
1/19/17,IPSN09HPM,48
1/19/17,IPRN11HAM,47
1/19/17,CH01H,47
1/19/17,VOL75HC,44
1/19/17,RN00H,42
1/19/17,LPN09H,39
1/19/17,HLIH,38
1/19/17,SW01H,38
1/19/17,CNA11HN,36
1/19/17,NP-HF2F,35
1/19/17,IPRN11HPM,34
1/19/17,AGLPN70HPM,32
1/19/17,LPN70HAM,28
1/19/17,RN08H,28
1/19/17,IPSW11H,22
1/19/17,SN70HPM,19
1/19/17,AGLPN70HAM,19
1/19/17,MU01H,18
1/19/17,IPSW01H,15
1/19/17,LPN70HPM,14
1/19/17,IPRN08H,13
1/19/17,VOL75HR,13
1/19/17,IPCH01H,13
1/19/17,IPSN88H,11
1/19/17,IPEMERPREP,11
1/19/17,SN70HAM,10
1/19/17,PHY-HF2F,9
1/19/17,CH11HP,8
1/19/17,SW11HP,8
1/19/17,RN11,7
1/19/17,IPCH11H,6
1/19/17,PTA11,5
1/19/17,SN48H,5
1/19/17,CB05H,4
1/19/17,VOL75HP,4
1/19/17,LPN88H,3
1/19/17,SN96H,3
1/19/17,RN88H,3
1/19/17,PT11H,3
1/19/17,BE72H,2
1/19/17,CNA70HPM,2
1/19/17,IPSN48H,2
1/19/17,PT01H,2
1/19/17,RN02,2
1/19/17,PT01,2
1/19/17,SNPLHN,2
1/19/17,VOL75HM,1
1/19/17,RN18H,1
1/19/17,LPN18H,1
1/19/17,AGRN70HAM,1
1/19/17,AGRN70HPM,1
1/19/17,SN97H,1
1/19/17,RN07H,1
1/19/17,RN15,1
1/19/17,IPSN96H,1
1/19/17,PT33,1
1/19/17,SN09H,1
1/20/17,CNA11H,1054
1/20/17,RN11H,603
1/20/17,SW11H,274
1/20/17,RN09H,185
1/20/17,CH11H,156
1/20/17,MU11H,86
1/20/17,RN70H,82
1/20/17,EMERG-PREP,79
1/20/17,IPCNA11HPM,79
1/20/17,IPCNA11HAM,71
1/20/17,SNIH,66
1/20/17,IPSN09HAM,62
1/20/17,RN02H,57
1/20/17,IPSN09HPM,45
1/20/17,SNOCH,45
1/20/17,IPRN11HPM,42
1/20/17,RN00H,42
1/20/17,NP-HF2F,42
1/20/17,SW01H,41
1/20/17,CH01H,41
1/20/17,IPRN11HAM,40
1/20/17,VOL75HC,34
1/20/17,CNA11HN,33
1/20/17,AGLPN70HPM,30
1/20/17,AGLPN70HAM,30
1/20/17,HLIH,29
1/20/17,LPN09H,27
1/20/17,RN08H,27
1/20/17,MU01H,21
1/20/17,LPN70HAM,21
1/20/17,IPCH01H,20
1/20/17,IPSW01H,18
1/20/17,IPRN08H,15
1/20/17,IPEMERPREP,14
1/20/17,LPN70HPM,14
1/20/17,SW11HP,13
1/20/17,SN96H,13
1/20/17,IPSW11H,13
1/20/17,VOL75HR,13
1/20/17,SN48H,12
1/20/17,IPSN88H,11
1/20/17,CH11HP,11
1/20/17,SN09H,10
1/20/17,BE72H,10
1/20/17,IPCH11H,9
1/20/17,SN70HPM,9
1/20/17,RN88H,9
1/20/17,SN70HAM,7
1/20/17,LPN88H,7
1/20/17,PHY-HF2F,6
1/20/17,CB05H,3
1/20/17,VOL75HE,3
1/20/17,RN11,3
1/20/17,VOL75HP,3
1/20/17,CNA70HAM,3
1/20/17,IPSN48H,3
1/20/17,PTA11,2
1/20/17,IPSN96H,2
1/20/17,VOL-ASSIGN,2
1/20/17,VOL-D/C,2
1/20/17,AGRN70HAM,2
1/20/17,AGRN70HPM,2
1/20/17,CH88H,1
1/20/17,IPSN18H,1
1/20/17,RN18,1
1/20/17,VOL75VA,1
1/20/17,CHOCH,1
1/20/17,HH11,1
1/20/17,RN18H,1
1/20/17,LPN18H,1
1/20/17,VOL75HA,1
1/20/17,BE72HA,1
1/20/17,SW88H,1
1/20/17,PT33,1
1/21/17,CNA11H,159
1/21/17,IPCNA11HAM,86
1/21/17,RN11H,82
1/21/17,IPCNA11HPM,81
1/21/17,RN70H,64
1/21/17,SNOCH,55
1/21/17,IPSN09HAM,54
1/21/17,SNIH,45
1/21/17,IPRN11HPM,44
1/21/17,IPRN11HAM,41
1/21/17,CH11H,40
1/21/17,IPSN09HPM,39
1/21/17,VOL75HC,27
1/21/17,RN09H,26
1/21/17,AGLPN70HPM,26
1/21/17,AGLPN70HAM,25
1/21/17,LPN70HAM,24
1/21/17,RN00H,23
1/21/17,SW11H,22
1/21/17,LPN70HPM,18
1/21/17,RN08H,15
1/21/17,IPSN88H,15
1/21/17,EMERG-PREP,15
1/21/17,IPSW01H,14
1/21/17,CNA11HN,12
1/21/17,IPRN08H,12
1/21/17,HLIH,12
1/21/17,IPEMERPREP,12
1/21/17,MU11H,11
1/21/17,SN48H,11
1/21/17,SN70HPM,11
1/21/17,SN70HAM,11
1/21/17,LPN88H,10
1/21/17,LPN09H,10
1/21/17,SN96H,4
1/21/17,RN88H,4
1/21/17,CB05H,3
1/21/17,SN09H,2
1/21/17,VOL75HP,2
1/21/17,IPSN48H,2
1/21/17,IPSW11H,1
1/21/17,CH01H,1
1/21/17,AGRN70HAM,1
1/21/17,RN02H,1
1/21/17,IPSN18H,1
1/21/17,PT01,1
1/21/17,SW11HP,1
1/21/17,RN00,1
1/21/17,PTA11,1
1/21/17,VOL75HE,1
1/21/17,CNA70HPM,1
1/21/17,VOL75HT,1
1/22/17,CNA11H,118
1/22/17,IPCNA11HAM,81
1/22/17,IPCNA11HPM,77
1/22/17,RN70H,54
1/22/17,IPSN09HAM,53
1/22/17,IPRN11HPM,43
1/22/17,SNIH,41
1/22/17,RN11H,40
1/22/17,SNOCH,39
1/22/17,IPSN09HPM,38
1/22/17,IPRN11HAM,31
1/22/17,LPN70HAM,25
1/22/17,VOL75HC,21
1/22/17,RN00H,20
1/22/17,EMERG-PREP,19
1/22/17,RN08H,19
1/22/17,AGLPN70HPM,19
1/22/17,LPN70HPM,17
1/22/17,RN09H,16
1/22/17,SN70HPM,16
1/22/17,IPEMERPREP,15
1/22/17,IPRN08H,14
1/22/17,AGLPN70HAM,13
1/22/17,IPSN88H,12
1/22/17,LPN88H,11
1/22/17,LPN09H,10
1/22/17,SN96H,9
1/22/17,HLIH,9
1/22/17,IPSN48H,7
1/22/17,SN48H,7
1/22/17,SN70HAM,6
1/22/17,IPSW01H,5
1/22/17,CNA11HN,5
1/22/17,SN09H,5
1/22/17,RN88H,4
1/22/17,CNA70HAM,3
1/22/17,VOL75HM,2
1/22/17,IPSN96H,2
1/22/17,CB05H,1
1/22/17,SW11HP,1
1/22/17,RN11,1
1/22/17,VOL75HP,1
1/22/17,VOL75HH,1
1/22/17,SNPLHN,1
1/22/17,AGRN70HAM,1
1/22/17,VOL75HR,1
1/22/17,IPCH01H,1
1/23/17,CNA11H,1044
1/23/17,RN11H,753
1/23/17,SW11H,238
1/23/17,CH11H,155
1/23/17,MU11H,96
1/23/17,IPCNA11HAM,83
1/23/17,IPCNA11HPM,75
1/23/17,EMERG-PREP,68
1/23/17,SNIH,63
1/23/17,RN02H,62
1/23/17,RN70H,55
1/23/17,IPSN09HAM,51
1/23/17,IPRN11HPM,46
1/23/17,IPSN09HPM,38
1/23/17,CNA11HN,37
1/23/17,LPN09H,35
1/23/17,RN09H,33
1/23/17,IPRN11HAM,31
1/23/17,SW01H,30
1/23/17,SNOCH,29
1/23/17,CH01H,27
1/23/17,NP-HF2F,26
1/23/17,VOL75HC,26
1/23/17,MU01H,25
1/23/17,RN00H,24
1/23/17,HLIH,22
1/23/17,IPSW01H,21
1/23/17,IPSW11H,19
1/23/17,AGLPN70HPM,18
1/23/17,IPCH01H,18
1/23/17,LPN70HAM,17
1/23/17,LPN70HPM,14
1/23/17,IPSN88H,13
1/23/17,SW11HP,13
1/23/17,SN70HPM,13
1/23/17,AGLPN70HAM,11
1/23/17,SN96H,10
1/23/17,VOL75HR,9
1/23/17,IPEMERPREP,8
1/23/17,SN09H,8
1/23/17,SN70HAM,8
1/23/17,LPN88H,7
1/23/17,IPRN08H,7
1/23/17,VOL75HP,7
1/23/17,RN11,7
1/23/17,BE72H,7
1/23/17,SNPLHN,7
1/23/17,PHY-HF2F,6
1/23/17,IPSN48H,5
1/23/17,CH11HP,4
1/23/17,IPCH11H,4
1/23/17,PTA11,4
1/23/17,RN88H,4
1/23/17,RN08H,4
1/23/17,PT11H,3
1/23/17,SN48H,3
1/23/17,AGRN70HAM,1
1/23/17,RN18,1
1/23/17,PTA11H,1
1/23/17,CH72H,1
1/23/17,BE72HA,1
1/23/17,RN66,1
1/23/17,SW18H,1
1/23/17,CNA70HAM,1
1/23/17,RN10,1
1/23/17,AGRN70HPM,1
1/23/17,RN00,1
1/23/17,RN18H,1
1/24/17,CNA11H,982
1/24/17,RN11H,738
1/24/17,SW11H,201
1/24/17,CH11H,148
1/24/17,IPCNA11HAM,76
1/24/17,MU11H,76
1/24/17,EMERG-PREP,75
1/24/17,IPCNA11HPM,74
1/24/17,SNIH,72
1/24/17,RN02H,59
1/24/17,IPSN09HAM,54
1/24/17,RN70H,54
1/24/17,VOL75HC,49
1/24/17,IPSN09HPM,48
1/24/17,RN00H,42
1/24/17,CNA11HN,39
1/24/17,SNOCH,36
1/24/17,IPRN11HPM,35
1/24/17,RN09H,33
1/24/17,HLIH,32
1/24/17,IPSW11H,30
1/24/17,IPRN11HAM,30
1/24/17,SW01H,27
1/24/17,LPN09H,26
1/24/17,NP-HF2F,26
1/24/17,LPN70HAM,22
1/24/17,CH01H,20
1/24/17,AGLPN70HPM,19
1/24/17,IPSW01H,17
1/24/17,IPCH01H,16
1/24/17,AGLPN70HAM,16
1/24/17,MU01H,16
1/24/17,SN70HPM,16
1/24/17,SN70HAM,12
1/24/17,LPN70HPM,12
1/24/17,BE72H,12
1/24/17,RN08H,12
1/24/17,RN11,10
1/24/17,IPRN08H,10
1/24/17,SNPLHN,8
1/24/17,SN96H,8
1/24/17,IPCH11H,7
1/24/17,IPEMERPREP,7
1/24/17,IPSN88H,6
1/24/17,VOL75HR,6
1/24/17,SW11HP,5
1/24/17,IPSN96H,5
1/24/17,VOL75HP,5
1/24/17,RN88H,4
1/24/17,PHY-HF2F,3
1/24/17,LPN88H,3
1/24/17,CH11HP,3
1/24/17,PTA11,3
1/24/17,IPSN48H,3
1/24/17,SN09H,3
1/24/17,SN48H,3
1/24/17,CB05H,2
1/24/17,RN10,2
1/24/17,BE72HA,2
1/24/17,SN94H,2
1/24/17,CHIH,1
1/24/17,VOL75HE,1
1/24/17,PT19,1
1/24/17,PT01,1
1/24/17,AGRN70HPM,1
1/24/17,CH72H,1
1/24/17,VOL-REF,1
1/24/17,LPN18H,1
1/24/17,RN18H,1
1/24/17,VOL75HV,1
1/24/17,CNA70HPM,1
1/24/17,VOL75HA,1
1/24/17,RN07H,1
1/24/17,NP-HF2F,1
1/25/17,CNA11H,1016
1/25/17,RN11H,708
1/25/17,SW11H,219
1/25/17,CH11H,151
1/25/17,EMERG-PREP,102
1/25/17,IPCNA11HAM,84
1/25/17,IPCNA11HPM,81
1/25/17,MU11H,77
1/25/17,RN02H,69
1/25/17,SNIH,64
1/25/17,IPSN09HPM,59
1/25/17,RN09H,54
1/25/17,RN70H,53
1/25/17,VOL75HC,47
1/25/17,IPSN09HAM,45
1/25/17,IPRN11HAM,42
1/25/17,RN00H,40
1/25/17,LPN09H,40
1/25/17,SNOCH,37
1/25/17,NP-HF2F,36
1/25/17,HLIH,36
1/25/17,CNA11HN,33
1/25/17,IPRN11HPM,32
1/25/17,CH01H,27
1/25/17,SW01H,26
1/25/17,IPSW11H,26
1/25/17,IPCH01H,21
1/25/17,RN08H,21
1/25/17,AGLPN70HPM,20
1/25/17,SN70HAM,17
1/25/17,IPRN08H,17
1/25/17,IPEMERPREP,17
1/25/17,AGLPN70HAM,16
1/25/17,IPSW01H,16
1/25/17,LPN70HAM,15
1/25/17,LPN70HPM,15
1/25/17,VOL75HR,12
1/25/17,MU01H,11
1/25/17,RN88H,10
1/25/17,SW11HP,9
1/25/17,SN48H,8
1/25/17,SN70HPM,7
1/25/17,IPSN88H,7
1/25/17,IPCH11H,7
1/25/17,RN11,6
1/25/17,PHY-HF2F,6
1/25/17,LPN88H,6
1/25/17,SN09H,5
1/25/17,VOL75HP,5
1/25/17,CH11HP,4
1/25/17,VOL75HE,4
1/25/17,BE72H,4
1/25/17,IPSN96H,4
1/25/17,LPN18H,3
1/25/17,SNPLHN,3
1/25/17,SW88H,3
1/25/17,SN96H,3
1/25/17,PT11H,2
1/25/17,PTA11,2
1/25/17,IPSN48H,2
1/25/17,BE72HA,2
1/25/17,RN00,1
1/25/17,RN18H,1
1/25/17,CNA70HPM,1
1/25/17,CB05H,1
1/25/17,RN18,1
1/25/17,VOL75VA,1
1/25/17,SN94H,1
1/25/17,VOL-ASSIGN,1
1/25/17,CH88H,1
1/25/17,PT01,1
1/26/17,CNA11H,982
1/26/17,RN11H,628
1/26/17,SW11H,190
1/26/17,CH11H,140
1/26/17,RN09H,103
1/26/17,IPCNA11HAM,100
1/26/17,IPCNA11HPM,89
1/26/17,MU11H,88
1/26/17,EMERG-PREP,73
1/26/17,SNIH,65
1/26/17,IPSN09HPM,59
1/26/17,IPSN09HAM,54
1/26/17,RN02H,53
1/26/17,RN70H,51
1/26/17,RN00H,48
1/26/17,IPRN11HAM,47
1/26/17,SNOCH,45
1/26/17,IPRN11HPM,43
1/26/17,NP-HF2F,40
1/26/17,VOL75HC,38
1/26/17,CNA11HN,37
1/26/17,LPN09H,37
1/26/17,CH01H,32
1/26/17,HLIH,32
1/26/17,SW01H,31
1/26/17,IPSW11H,25
1/26/17,LPN70HAM,24
1/26/17,AGLPN70HPM,22
1/26/17,IPRN08H,21
1/26/17,IPEMERPREP,21
1/26/17,IPCH01H,20
1/26/17,IPSW01H,20
1/26/17,RN08H,17
1/26/17,SN70HPM,14
1/26/17,MU01H,12
1/26/17,SN48H,12
1/26/17,SW11HP,11
1/26/17,IPCH11H,10
1/26/17,IPSN88H,10
1/26/17,RN11,10
1/26/17,LPN70HPM,9
1/26/17,AGLPN70HAM,8
1/26/17,VOL75HR,8
1/26/17,LPN88H,8
1/26/17,PHY-HF2F,7
1/26/17,SN70HAM,7
1/26/17,SN09H,6
1/26/17,CH11HP,5
1/26/17,BE72HA,4
1/26/17,PTA11,4
1/26/17,BE72H,4
1/26/17,RN88H,4
1/26/17,SN96H,3
1/26/17,SNPLHN,3
1/26/17,VOL-ASSIGN,2
1/26/17,VOL75HP,2
1/26/17,HH11,2
1/26/17,VOL75HE,2
1/26/17,SN97H,2
1/26/17,PT19,2
1/26/17,CB05H,2
1/26/17,IPSN96H,2
1/26/17,PT11H,2
1/26/17,IPSN48H,1
1/26/17,CH88H,1
1/26/17,CH72H,1
1/26/17,SN94H,1
1/26/17,VOL75HM,1
1/26/17,PT01H,1
1/26/17,RN10,1
1/26/17,RN00,1
1/27/17,CNA11H,1072
1/27/17,RN11H,539
1/27/17,SW11H,218
1/27/17,RN09H,210
1/27/17,CH11H,127
1/27/17,IPCNA11HAM,102
1/27/17,IPCNA11HPM,81
1/27/17,EMERG-PREP,77
1/27/17,IPSN09HAM,59
1/27/17,SNOCH,55
1/27/17,IPSN09HPM,54
1/27/17,IPRN11HPM,54
1/27/17,MU11H,51
1/27/17,SNIH,51
1/27/17,RN70H,50
1/27/17,RN02H,50
1/27/17,IPRN11HAM,49
1/27/17,VOL75HC,47
1/27/17,RN00H,38
1/27/17,CNA11HN,37
1/27/17,LPN09H,36
1/27/17,SW01H,33
1/27/17,NP-HF2F,33
1/27/17,AGLPN70HPM,26
1/27/17,CH01H,25
1/27/17,HLIH,22
1/27/17,LPN70HAM,22
1/27/17,RN08H,21
1/27/17,IPCH01H,18
1/27/17,SW11HP,17
1/27/17,MU01H,16
1/27/17,IPSW01H,15
1/27/17,IPSW11H,15
1/27/17,VOL75HR,14
1/27/17,IPEMERPREP,12
1/27/17,SN48H,11
1/27/17,SN70HPM,10
1/27/17,SN96H,10
1/27/17,LPN70HPM,9
1/27/17,RN11,8
1/27/17,IPCH11H,8
1/27/17,IPRN08H,8
1/27/17,PHY-HF2F,7
1/27/17,CH11HP,7
1/27/17,RN88H,7
1/27/17,IPSN88H,7
1/27/17,SN70HAM,7
1/27/17,SN09H,6
1/27/17,VOL75HP,5
1/27/17,AGLPN70HAM,5
1/27/17,IPSN48H,4
1/27/17,LPN88H,4
1/27/17,VOL-ASSIGN,3
1/27/17,CB05H,2
1/27/17,IPSN96H,2
1/27/17,RN00,2
1/27/17,VOL75HE,2
1/27/17,VOL75HH,1
1/27/17,SN97H,1
1/27/17,RN44,1
1/27/17,RN18H,1
1/27/17,BE72HA,1
1/27/17,RN66,1
1/27/17,BE72H,1
1/27/17,VOL75VA,1
1/27/17,RN18,1
1/27/17,CH88H,1
1/27/17,SN91H,1
1/27/17,PTA11,1
1/27/17,PT11H,1
1/27/17,PT01,1
1/28/17,CNA11H,164
1/28/17,IPCNA11HAM,97
1/28/17,IPCNA11HPM,74
1/28/17,IPSN09HAM,68
1/28/17,RN11H,62
1/28/17,RN70H,54
1/28/17,RN09H,52
1/28/17,IPSN09HPM,52
1/28/17,SNIH,48
1/28/17,IPRN11HPM,44
1/28/17,SNOCH,36
1/28/17,IPRN11HAM,35
1/28/17,VOL75HC,28
1/28/17,RN00H,27
1/28/17,AGLPN70HPM,25
1/28/17,MU11H,24
1/28/17,LPN70HAM,24
1/28/17,LPN09H,22
1/28/17,EMERG-PREP,17
1/28/17,RN08H,16
1/28/17,IPSN88H,13
1/28/17,HLIH,13
1/28/17,SN70HAM,12
1/28/17,SN96H,12
1/28/17,LPN70HPM,11
1/28/17,CH11H,10
1/28/17,SN09H,10
1/28/17,IPRN08H,9
1/28/17,IPSW01H,8
1/28/17,IPSN48H,8
1/28/17,IPEMERPREP,7
1/28/17,SW11H,7
1/28/17,CNA11HN,7
1/28/17,SN70HPM,7
1/28/17,SN48H,6
1/28/17,IPSW11H,6
1/28/17,RN88H,5
1/28/17,AGLPN70HAM,5
1/28/17,RN02H,2
1/28/17,LPN88H,2
1/28/17,RN18H,2
1/28/17,PTA11,2
1/28/17,VOL75HP,2
1/28/17,CL60,1
1/28/17,MU01H,1
1/28/17,VOL75HE,1
1/28/17,VOL75HR,1
1/28/17,VOL75HT,1
1/29/17,CNA11H,124
1/29/17,IPCNA11HAM,82
1/29/17,IPCNA11HPM,81
1/29/17,IPSN09HAM,61
1/29/17,RN70H,55
1/29/17,IPSN09HPM,45
1/29/17,RN11H,44
1/29/17,IPRN11HPM,42
1/29/17,SNOCH,36
1/29/17,SNIH,32
1/29/17,IPRN11HAM,31
1/29/17,RN09H,26
1/29/17,VOL75HC,24
1/29/17,LPN70HAM,24
1/29/17,EMERG-PREP,19
1/29/17,RN08H,19
1/29/17,AGLPN70HPM,18
1/29/17,RN00H,17
1/29/17,LPN09H,13
1/29/17,SN70HPM,12
1/29/17,HLIH,11
1/29/17,IPSN88H,11
1/29/17,SN48H,11
1/29/17,AGLPN70HAM,11
1/29/17,SN09H,10
1/29/17,LPN70HPM,9
1/29/17,IPRN08H,8
1/29/17,IPEMERPREP,7
1/29/17,SN96H,7
1/29/17,RN88H,6
1/29/17,IPSW01H,6
1/29/17,CNA11HN,5
1/29/17,SN70HAM,4
1/29/17,IPSN96H,4
1/29/17,LPN88H,3
1/29/17,IPSW11H,2
1/29/17,VOL75HM,2
1/29/17,SW11HP,1
1/29/17,IPSN48H,1
1/29/17,VOL75HR,1
1/29/17,RN18H,1
1/29/17,RN02H,1
1/30/17,CNA11H,1053
1/30/17,RN11H,707
1/30/17,SW11H,210
1/30/17,CH11H,133
1/30/17,MU11H,91
1/30/17,IPCNA11HAM,89
1/30/17,EMERG-PREP,88
1/30/17,IPCNA11HPM,77
1/30/17,RN02H,72
1/30/17,IPSN09HAM,65
1/30/17,RN70H,58
1/30/17,SNIH,58
1/30/17,IPSN09HPM,51
1/30/17,SW01H,48
1/30/17,IPRN11HPM,46
1/30/17,CH01H,43
1/30/17,AGLPN70HPM,38
1/30/17,IPRN11HAM,37
1/30/17,RN09H,36
1/30/17,CNA11HN,36
1/30/17,SNOCH,35
1/30/17,RN00H,33
1/30/17,LPN09H,26
1/30/17,HLIH,25
1/30/17,MU01H,24
1/30/17,AGLPN70HAM,21
1/30/17,NP-HF2F,20
1/30/17,VOL75HC,19
1/30/17,IPCH01H,19
1/30/17,LPN70HAM,17
1/30/17,IPSW11H,17
1/30/17,RN08H,15
1/30/17,IPRN08H,13
1/30/17,SW11HP,11
1/30/17,IPEMERPREP,10
1/30/17,VOL75HR,10
1/30/17,IPSN88H,9
1/30/17,IPSW01H,9
1/30/17,SN70HPM,9
1/30/17,BE72H,9
1/30/17,LPN70HPM,8
1/30/17,SN09H,8
1/30/17,SNPLHN,7
1/30/17,VOL75HP,6
1/30/17,SN70HAM,6
1/30/17,RN11,6
1/30/17,IPSN96H,6
1/30/17,SN96H,5
1/30/17,SN48H,5
1/30/17,BE72HA,5
1/30/17,PTA11,5
1/30/17,CH11HP,5
1/30/17,IPCH11H,3
1/30/17,RN88H,3
1/30/17,PT11H,2
1/30/17,LPN88H,2
1/30/17,CL60,2
1/30/17,CH88H,2
1/30/17,IPSN48H,1
1/30/17,VOL75HM,1
1/30/17,CH72H,1
1/30/17,SN94H,1
1/30/17,RN10,1
1/30/17,RN00,1
1/30/17,RECERT,1
1/30/17,VOL75HH,1
1/30/17,PT01,1
1/30/17,CB05H,1
1/30/17,CNA70HPM,1
1/31/17,CNA11H,999
1/31/17,RN11H,739
1/31/17,SW11H,194
1/31/17,CH11H,120
1/31/17,IPCNA11HAM,99
1/31/17,EMERG-PREP,91
1/31/17,RN02H,71
1/31/17,MU11H,68
1/31/17,IPCNA11HPM,67
1/31/17,RN70H,66
1/31/17,IPSN09HAM,64
1/31/17,SNIH,62
1/31/17,IPSN09HPM,49
1/31/17,IPRN11HAM,48
1/31/17,VOL75HC,43
1/31/17,SNOCH,42
1/31/17,RN00H,40
1/31/17,CNA11HN,36
1/31/17,SW01H,34
1/31/17,IPRN11HPM,33
1/31/17,IPSW11H,31
1/31/17,NP-HF2F,31
1/31/17,AGLPN70HPM,30
1/31/17,RN09H,27
1/31/17,CH01H,26
1/31/17,IPSW01H,24
1/31/17,RN08H,23
1/31/17,HLIH,23
1/31/17,LPN09H,23
1/31/17,LPN70HAM,20
1/31/17,AGLPN70HAM,18
1/31/17,MU01H,17
1/31/17,SN70HPM,17
1/31/17,IPCH01H,16
1/31/17,IPSN88H,15
1/31/17,SN70HAM,14
1/31/17,IPEMERPREP,13
1/31/17,IPRN08H,13
1/31/17,SNPLHN,11
1/31/17,SN96H,11
1/31/17,LPN70HPM,11
1/31/17,RN88H,10
1/31/17,BE72H,8
1/31/17,RN11,8
1/31/17,VOL75HR,7
1/31/17,SW11HP,6
1/31/17,PTA11,6
